"New Ticket Customer Template(initiated by admin)","Novo Chamado Modelo Cliente(iniciado pelo admin)"
"New ticket has been created by support, notification for customer","Novo chamado foi criado pelo suporte, notificação para o cliente"
"New ticket, notification for customer","Novo chamado, notificação para cliente"
"New ticket, notification for support","Novo chamado, notificação para suporte"
"No Subject","Sem Assunto"
"No replies","Sem respostas"
"No status change history","Sem histórico alteração status"
"No","Não"
"None","Nenhum"
"Not Notified","Não Notificado"
"Note","Nota"
"Note: Order does not exist","Nota: Pedido não existe"
"Note: Selected order does not belong to current customer","Nota: Pedido selecionado não pertence ao cliente atual"
"Notes","Anotações"
"Notified","Notificado"
"Notify Customer","Avisar Cliente"
"Open","Aberto"
"Order #","Pedido #"
"Order #%s","Pedido #%s"
"Order ID %s","Pedido ID %s"
"Order Status","Status Pedido"
"Order Total","Total Pedido"
"Order","Pedido"
"POP3","POP3"
"POP3/IMAP Gateway","POP3/IMAP Gateway"
"Password","Senha"
"Paste template","Modelo de colagem"
"Pattern can't be empty","Padrão não pode ser vazio"
"Pattern has been succesfully saved","Padrão salvo com sucesso"
"Pattern has been successfully deleted","Padrão apagado com sucesso"
"Pattern","Padrão"
"Patterns List","Listas de Padrões"
"Please confirm your inquiry.","Por favor confirme sua consulta."
"Please select item(s)","Por favor selecione item(s)"
"Please select template","Por favor selecione modelo"
"Please specify title","Por favor especifique título"
"Please specify title<br/>","Por favor especifique título<br/>"
"Port","Porta"
"Post Reply to '%s' [#%s]","Enviar Resposta para '%s' [#%s]"
"Post a reply","Enviar uma resposta"
"Postponed","Postergado"
"Primary for store","Principal para loja"
"Priority","Prioridade"
"Product Questions","Perguntas de Produto"
"Product question on product %s from %s <%s>","Pergunta de produto sobre produto %s de %s <%s>"
"Quick responses","Respostas rápidas"
"Quote","Comentário"
"Refresh","Atualizar"
"Rejected Emails List","Lista de Emails Rejeitados"
"Rejected Emails","Emails Rejeitados"
"Rejected by Pattern","Rejeitado por Padrão"
"Reorder","Reorganizar"
"Replies","Respostas"
"Reply in a ticket, notification for customer","Resposta no chamado, notificação para o cliente"
"Reply in a ticket, notification for support","Resposta no chamado, notificação para o suporte"
"Reply","Resposta"
"Reports","Relatórios"
"Reset","Reiniciar"
"SSL","SSL"
"Save And Continue Edit","Salvar e Continuar Edição"
"Save Message","Salvar Mensagem"
"Save and email","Salvar e enviar email"
"Save department","Salvar departamento"
"Save email gateway","Salvar gateway de email"
"Save template","Salvar modelo"
"Save","Salvar"
"Scope","Escopo"
"Select Date","Selecionar Data"
"Send carbon copy to","Enviar em cópia para"
"Sender","Remetente"
"Server address","Endereço servidor"
"Service name of template","Nome de serviço do modelo"
"Set status to","Alterar status para"
"Ship to","Enviar para"
"Show departments selector on frontend","Mostrar seletor de departamentos no frontend"
"Show priority selector on frontend","Mostrar seletor de prioridade no frontend"
"Start typing name or email above, then click ""Find customer""","Comece a digitar o nome ou email acima, então clique em ""Encontrar cliente"""
"Status History","Histórico de Status"
"Status "%s" cannot be added because status with the same name is already exists!","Status "%s" não pode ser adicionado porque já existe status com o mesmo nome!"
"Status change history","Histórico de mudança de status"
"Status was successfully changed","Status foi alterado com sucesso"
"Status","Status"
"Status(es) "%s" cannot be deleted because used in tickets","Status "%s" não pode ser apagado porque já foi usado nos chamados"
"Status(es) "%s" was successfully deleted","Status "%s" foi apagado com sucesso"
"Store View","Visão da Loja"
"Subject","Assunto"
"Submit Comment &amp; create ticket","Enviar Comentário &amp; criar chamado"
"Submit ticket","Criar chamado"
"Submit","Criar"
"Succeed","Com Sucesso"
"TLS","TLS"
"Telephone","Telefone"
"Telephone:","Telefone:"
"Template details","Detalhes do modelo"
"Template does not exist","Modelo não existe"
"Template was successfully deleted","Modelo apagado com sucesso"
"Template was successfully saved","Modelo salvo com sucesso"
"Test connection","Teste de conexão"
"This email is already use for department or another gateway! Please use other email for gateway.","Este email já é utilizado pelo departamento ou outro gateway! Por favor utilize outro email para gateway."
"This email is already use for department! Please use other email for gateway.","Este email já é usado pelo departamento! Por favor utilize outro email para gateway."
"This email is already use for gateway! Please use other email for department.","Este email já é usado para gateway! Por favor utilize outro email para departamento."
"This email template will be used to sent notification about new ticket to customer when admin creates ticket","Este modelo de email será utilizado para enviar notificações sobre novos chamados ao cliente quando admin criar o chamado"
"This email template will be used to sent notification about new ticket to customer","Este modelo de email será utilizado para enviar notificações sobre novos chamados ao cliente"
"This email template will be used to sent notification about new ticket to department","Este modelo de email será utilizado para enviar notificações sobre novos chamados para o departamento"
"This email template will be used to sent notification about reassigned ticket to new department","Este modelo de email será utilizado para enviar notificações sobre chamados reatribuidos a um novo departamento"
"This email template will be used to sent notification about reply in ticket to customer","Este modelo de email será utilizado para enviar notificações sobre respostas no chamado para o cliente"
"This email template will be used to sent notification about reply in ticket to department","Este modelo de email será utilizado para enviar notificações sobre respostas no chamado para o departamento"
"This will be used as ""From"" address in emails sent to department/customer","Isto será utilizdo como endereço ""De"" nos emails enviados para departamento/cliente"
"Ticket #%s (%s)","Chamado #%s (%s)"
"Ticket #%s","Chamado #%s"
"Ticket Information","Informação do Chamado"
"Ticket Options","Opções do Chamado"
"Ticket Reassign Template","Modelo de Redirecionamento de Chamado"
"Ticket Reply Admin Template","Modelo de Resposta de Chamado Admin"
"Ticket Reply Customer Template","Modelo de Resposta de Chamado Cliente"
"Ticket Thread","Sequência de Chamados"
"Ticket auto-expiration, days","Auto-expiração do chamado, dias"
"Ticket created","Chamado criado"
"Ticket details","Detalhes do chamado"
"Ticket has been locked by %s at %s","Chamado está travado por %s em %s"
"Ticket has been successfully deleted","Chamado foi apagado com sucesso"
"Ticket information","Informação do chamado"
"Ticket not %d found","Chamado não %d encontrado"
"Ticket not found for message #","Chamado não encontrado para mensagem #"
"Ticket options saved","Opções do chamado salvas"
"Ticket reassignation, notification for support","Redirecionamento de chamado, notificação para suporte"
"Ticket reply saved","Resposta de chamado salva"
"Ticket","Chamado"
"Tickets History","Histórico de Chamados"
"Title","Título"
"To do","A fazer"
"To","Para"
"Total Tickets","Total de Chamados"
"Total of %d record(s) were successfully deleted","Um total de %d registro(s) foi apagado com sucesso"
"Total of %d record(s) were successfully updated","Um total de %d registro(s) foi atualizado com sucesso"
"Total","Total"
"Track Order","Rastrear Pedido"
"Type","Tipo"
"Unable to post reply. Please, try again later.","Não foi possível enviar resposta. Por favor, tente mais tarde."
"Unable to post ticket. Please, try again later.","Não foi possível enviar chamado. Por favor, tente mais tarde."
"Unknown department/customer","Departamento/cliente desconhecido"
"Unlock","Destravar"
"Uploaded file is too large","Arquivo enviado é muito grande"
"Urgent","Urgente"
"Use SSL/TLS","Usar SSL/TLS"
"Use email gateways","Usar gateways de email"
"Use email notifications","Usar notificações por email"
"Use template","Usar modelo"
"Username","Usuário"
"View Order","Ver Pedido"
"View order","Ver pedido"
"View tickets","Ver chamados"
"View","Ver"
"Visibility","Visibilidade"
"Visible for Customer","Visível para Cliente"
"Visible on","Visível ligado"
"Waiting for customer","Esperando pelo cliente"
"Wrong pattern syntax. Allowed format: /.*/imsxADSUX","Sintaxe padrão incorreta. Formato permitido: /.*/imsxADSUX"
"XML","XML"
"Yes","Sim"
"You have no departments configured yet. Please configure at least one active department <a href="%s">here</a>","Você ainda não tem departamentos configurados. Por favor configue pelo menos um departamento ativo <a href="%s">aqui</a>"
"You have placed no orders.","Você não colocou nenhum pedido."
"You have submitted no tickets","Você não submeteu nenhum chamado"
"Your inquiry was submitted and will be responded to as soon as possible. Thank you for contacting us.","Sua consulta foi submetida e será respondida assim que possível. Obrigado por nos contactar."
"Your ticket has been submitted. Thank you.","Seu chamado foi submetido. Obrigado."
"Your ticket reply has been submitted. Thank you.","Sua resposta ao chamado foi submetida. Obrigado."
"Ticket Reassign Template Sending to Customer","Modelo de Redirecionamento de Chamado Enviado ao Cliente"
"Ticket reassignation, notification for customer","Redirecionamento de chamado, notificação para cliente"
"Send email to customer on department reassign","Envia email para cliente sobre redirecionamento de departamento"
"Show departments selector on the contact form","Mostra seletor de departamentos no formulário de contato"
"AW Help Desk Ultimate Reassignation For Customer","AW Help Desk Ultimate Redirecionamento para Cliente"
"If No is selected, customers won't be able to choose the department when submitting a ticket from the contact form. In that case, ticket will be sent to primary department (if specified).","Se for selecionado Não, clientes não serão capazes de escolher o departamento quando abrirem um chamado a partir do formulário de contato. Neste caso, chamado será enviado para departamento principal (se especificado)."
"You can view the ticket and reply from web interface from %s here %s.","Você pode visualizar chamado e responder da interface web %s aqui %s."
"Close Ticket","Fechar Chamado"
"Add comment to order","Adicionar comentário a pedido"
"Sort Order","Classificar Pedido"
"Email Templates","Modelos de Email"
"Department Information","Informação do Departamento"
"View customer","Ver cliente"
"Allowed Departments","Departamentos Permitidos"
"Help Desk Departments","Help Desk Departamentos"
