"Affect to favorite stock, affect to default warehouse","Affecter au dépot favori, au dépot par defaut"
"Affect to default warehouse if has stock, affect to warehouse having stock","Affecter au dépot par defaut si il a du stock, affecter au dépot ayant du stock"
"Affect to default warehouse","Affecter au dépot par defaut"
"All Orders","Toutes les commandes"
"Stock transfer","Transfert de stock"
"Transfer,"Transfert"
"Add products","Ajouter des produits"
"Edit transfer (%s)","Editer un transfert (%s)"
"Source warehouse","Dépot source"
"Apply transfer","Appliquer le transfert"
"Requested qty","Qte demandée"
"Remaining qty","Qte restante"
"Qty to transfer","Qte à transférer"
"Transfer applied","Transfert appliqué"
"New transfer","Nouveau transfert"
"Some products cant be transfered","Certains produits ne peuvent être transférés"
"Use separate alert level","Utiliser un niveau d'alerte différent"
"Force order to valid if customer group is","Forcer la commande en valide si le client appartient au groupe"
"Enable ideal stock","Activer le stock idéal"
"Ideal stock default value","Valeur par défaut du stock idéal"
"Substract X% to calculate warning stock level","Soustraire X% pour calculer le seuil d'alerte"
"Warning stock level / Ideal stock","Seuil d'alerte / stock idéal"
"Warning stock level","Seuil d'alerte"
"Ideal stock level","Stock idéal"
"Ideal stock","Stock idéal"
"Warning stock level / Ideal stock suggestions","Suggestion de seuil d'alerte / stock idéal"
"Live update stock on new order","Mettre à jour les stocks immédiatement après le passage de la commande"
"Stock errors verification","Vérification des erreurs de stock"
"Check stock, ordered qty, reserved qty","Vérifier les stock, qte commandées, réservées"
"Check purchase values","Vérifier les données achat"
"This barcode is already used for another product","Ce code barre est déja utilisé"
"This feature is replaced with ERP product view.","Cet onglet est remplacé par la fiche produit ERP"
"Click here to access to ERP view","Cliquez ici pour y accéder"
"Valid : %s","Valide : %s"
"All : %s","Toutes : %s"
"Set payment validated to true when invoice is created","Passe le paiement à oui lorsque la facture est créée"
"If enabled, standard inventory tab in product sheet is replaced by stock levels summary","Si activer, l'onglet inventaire de la fiche produit sera remplacé par celui de l'erp"
"Disable product reindex","Désactiver la réindexation des produits"
"To use only if you experience performance issues","A utiliser seulement dans le cas de problèmes d'index"
"Show debug html output","Afficher la sortie HTML de debug"
"Force order to valid if shipping method is","Forcer la commande en valide si la méthode d'expédition est"
"When you change order validity conditions, after saving new conditions click on this button to update orders validity","Si vous modifiez les conditions de validité de commandes, forcez la mise à jour avec ce bouton"
"Update now","Appliquer maintenant"
"Paper height","Hauteur du papier"
"Paper width","Largeur du papier"
"Barcode attribute","Attribut code barre"
"Note : if you prefer to use a product attribute rather than the standard ERP barcode management system","Note: si vous préférez utiliser un attribut magento plutot que la gestion code barre de l'erp"
"Stock take","Inventaire"
"stock take","inventaire"
"Stock takes","Inventaires"
"opened","Ouvert"
"closed","Clos"
"New stock take","Nouvel inventaire"
"Stock picture date","Date de l'image de stock"
"Update stock picture","Mettre à jour l'image des stocks"
"Scan products","Scanner les produits"
"Stock picture","Image du stock"
"Missed locations","Emplacements à traiter"
"Apply stock take","Appliquer l'inventaire"
"Scanned qty","Qte scannée"
"Product count","Nombre de produits"
"Notice","Avertissement"
"Stock movement label","Libellé des mouvements de stock"
"Simulation mode","Mode simulation"
"Apply only for scanned location","Appliquer seulement aux emplacements scannes"
"Apply now","Appliquer maintenant"
"Applying the stock take will fix product stock levels for the current warehouse based on the data in differences tab. This operation can not be rollbacked","Appliquer un inventaire va ajuster les stocks entre l'image de stock et les quantites scannees. Cette operation ne peut etre annulee."
"Edit stock take - %s (%s)","Editer l'inventaire - %s (%s)"
"Are you sure ? This will erase previous stock picture if exists","Etes vous sur ? Ceci écrasera l'image précédente"
"Stock picture updated","Image du stock mise à jour"
"Do you REALLY want to apply stock take ?","Voulez vous vraiment appliquer l'inventaire ?"
"Please scan location","Scannez un emplacement"
"Display debug html output when executing cron","Génère la sortie HTML sur exécution du cron"
"Magento View","Vue magento"
"ERP View","Vue ERP"
"Apply now !","Appliquer maintenant !"
"Order not yet considered by ERP (ERP will consider it during the next cron execution)","La commande n'est pas encore prise en compte par ERP (elle sera considérée lors de la prochaine exécution du cron)"
"Delete","Supprimer"
"Main","Principal"
"Priority","Priorité"
"Deadlock protection","Protection contre les Deadlock SQL"
"To use only if you experience MySQL Deadlock issues","A n'utiliser que si vous rencontrez des Deadlock MySQL"
"Display picture in ERP product grid","Afficher l'image dans la grille des produit ERP"
"Force order to valid if payment method is","Forcer la commande à valide si la méthode de paiement est"
"Minimum value to apply","Valeur minimale à appliquer"
"Minimum value applied by autocalculation on warning stock level and iideal stock level","Valeur minimale à appliquer par l'autocalculation sur les niveau de stock d'alerte et les niveau de stock idéal"
"Warehouses","Dépots"
"Warehouse","Dépot"
"Product","Produit"
"Sales order","Commande client"
"Display configurable atribute values in product list","Affiche les attributs configurables dans la liste des produits"
"1 serial per line","Un seul numéro de série par ligne"
"Data saved","Données sauvegardées"
"Location","Emplacement"
"Suppliers Sku","SKU Fournisseur"
"Update now","Mettre à jour"
"Don't consider stock for invalid order","Ne pas considérer les stocks pour les commandes non valides"
"Automatic stock reservation and availibilty status impact will be disable for not valid order","La réservation automatique des stocks et la prise en compte dans les status de disponibilité sera desactivée pour les commandes non valides"
"Display buttons to update quantity","Afficher les boutons de mise a jour des quantites"
"Prevent to edit a stock take when closed","Empecher de modifier un inventaire une foi qu'il est clos"
"Print","Imprimer"
"Canceled","Annule"
"Complete","Terminee"
"Add products with scanner","Ajouter des produits avec la scannette"
"Remove","Enlever"
"Src location","Emplacement Source"
"Tgt location","Emplacement Cible"
"Inventory has been applied, stock levels have been changed","L'inventaire a été appliqué et les niveaux de stock ont été mis a jour"
"Summary","Résumé"
"Last barcode of the list","Le dernier codebarre de la liste"
"View","Voir"
"Bill to Name","Nom du client"
"Order","Commande"
"Apply","Appliquer"
"Edit quantity","Editer la quantitée"
"Remove products","Supprimer des produits"
"Delete a Warehouse","Supprimer un dépot"
"Warehouse","Dépot"
"Product list columns","Colonnes de la liste des produits"
"Supplier skus","SKU fournisseurs"
"Sale price","Prix de vente"
"Buying price","Prix d'achat"
"Barcode tab","Onglet des codebarre"
"Delete serial","Supprimer un Numéro de série"
"Add serial","Ajouter des Numéros de série"
"Serial numbers","Numéro de série"
"Edit barcode","Editer le code barre"
"Pending sales order tab","Onglet des ventes en cours"
"Display action column","Afficher la colonne des action"
"Display total column","Afficher la colonne des totaux"
"Sales history tab","Onglet Historique des ventes"
"All orders","Toutes les commandes"
"Action column","Colonne des actions"
"Total column","Colonne des totaux"
"Sales history","Historique des ventes"
"Organizer tab","Onglet des Organizers"
"Availability status tab","Onglet Status de disponibilité"
"Out of stock period tab","Onglet Période de rupture"
"Price tab","Onglet Prix"
"Graph tab","Onglet Graphique de stock"
"Suppliers tab","Onglet fournisseurs"
"Display discount","Afficher les remises"
"Display last price","Afficher dernier prix"
"Display unit price","Afficher prix unitaire"
"Purchase orders tab","Onglet Bon de commandes fournisseurs"
"Packaging tab","Onglet Emballage"
"Force stock update button","Bouton Forcer la mise à jour du stock"
"Stock tab","Onglet Stock"
"Stock movement","Mouvement de stock"
"New Stock movement","Nouveau mouvement de stock"
"Warehouse association","Association des dépots"
"Supply needs summary","Résumé des besoins d'approvisionnement"
"Save button","Bouton sauvegarder"
"Purchase settings tab","Onglet Paramètres d'achat"
"Tab Payment","Onglet Paiement"
"Tab Margins","Onglet Marges"
"Apply Stock Take","Appliquer l'inventaire"
"Warehouse grid","Grille des dépots"
"Payment validated must be true to make order valid. Payment validated is usually toggled to yes when invoice is created","La validation du paiement doit etre a oui pour faire qu'une commande est valide. La validation du paiement est generalement a oui quand une facture est créé"
"0 for no limit","0 pour de pas limiter"
"Select algorithm to select the warehouse to associate to sale order items","Sélectionner l'algorithme pour selectionner le dépot associer à une commande"
"This product does not exist !","Ce produit n'existe pas !"
"All warehouses","Tous les dépots"
"Yes","Oui"
"No","Non"
"Yes, notify customer","Oui, prevenir le client"
"Buy Price (Cost)","Prix d'achat (Cost)"
"1_valid_orders","Commandes valides"
"2_orders","Commandes"
"3_prefered_stock_level","Niveau de stock idéal"
"4_manual_supply_need","Besoin d'approviosionnement manuel"
"5_pending_delivery","Commande fournisseur en attente de reception"
"Current price","Prix courant"
"Special price","Prix spécial"
"Taxe rate","Taux de taxe"
"Not defined","Non défini"
"Tax included in price","Taxe incluse dans le prix"
"Currency","Monnaie"
"Store","Boutique"
"Import products","Importer des produits"
"Line %s is empty : skipped","Ligne %s vide : non importée"
"Line %s : Header found : skipped","Ligne %s : entete : : non importée"
"Line %s is invalid : column count = %s, expected is %s,"Ligne %s invalide : Nombre de colonnes %s, attendues %s"
"%s product added / %s lines processed","%s produits ajoutés / %s lignes traitées"
"Sku or Qty is invalid for SKU=%s Qty=%s for line=%s","Ref/SKU ou quantité invalide pour la Ref/SKU=%s Qte=%s pour la ligne=%s"
"Delimiter %s is not present","Le délimiteur %s n est pas présent"
"Unable to load file","Impossible de charger le fichier"
"An error occured : %s","Une erreur s est produite %s"
"Transfert Id %s is incorrect","Transfert ID %s incorrecte"
"Enabled","Activé"
"Disabled","Désactivé"
"tab","onglet"
"by","par"
"Order state","Etat de la commande"
"Order status","Status de la commande"
"Note","Aide"
"File format","Format du fichier"
"Import qty on existing products will increase the existing quantity","Importer une quantité sur des produits existants va augmenter leur quantité actuelle"
"Process per location","Utiliser les emplacements de stock"
"Random number of products","Nombre aléatoire de produits"
"-- SELECT A MANUFACTURER --","-- SELECTIONNEZ UN FABRICANT --"
"-- SELECT A SUPPLIER --","-- SELECTIONNEZ UN FOURNISSEUR --"
"All products","Tous les produits"
"For one manufacturer","Pour un fabricant"
"For X random products","Pour X produits aléatoires"
"on all products","sur tout les produits"
"on the manufacturer %s,"sur le fabricant %s"
"on the supplier %s","sur le fournisseur %s"
"on %s random products","sur %s produits aléatoires"
"If you Select No, it will set to 0 all products not scanned in your inventory","Si vous sélectionnez 'non', cela va mettre à 0 tous les produits non scannés dans votre inventaire"
"Delete a stock take","Supprimer un stock take"
"Stock take deleted","Inventaire supprimé"
"Maximum products displayed","Nombre maximum de produits affiché"
"Number of random products","Nombre de produits aléatoire"
"Exclude from<br>Auto update","Exclure de la<br>mise a jour automatique"
"Stock value : %s","Valeur du stock : %s"
"Define warehouse as favorite","Définir comme dépot favori"
"%s warehouses set as favorite","Dépots définis comme favoris"
"Warehouse not defined as favorite for product %s, reason : %s","Dépot non défini comme favori pour le produit %s, raison : %s"
"Adjustment because Qty was %s","Ajustement car la quantité était %s"
"Product with negative quantity","Produit avec une quantité négative"
"Product with stock problem","Produit avec un problème de stock"
"Hide warehouse","Cacher le dépot"
"Hidden","Caché"
"Import stock","Importer les stocks"
"Import shelf location","Importer les emplacements"
"ERP Strict Mode : prevent to ship order products if they have not been reserved","ERP Mode Strict : il est impossible d'expédier des produits non reservés"
"Use this option if you encounter some negative stock issue. Once activated, it prevents to ship any order that has not been reserved by ERP","Utilisez cette option si vous rencontrer des problèmes de stock négatifs. Une foi activée, elle empèche l'expédition de commandes dont les produits n'ont pas reservée par l'ERP"
"Cannot ship this order because the product %s has %s reserved quantity and shipment requested quantity is %s","Impossible de créer l'expédition car le produit %s a une quantité reservée de %s et l'on veut expédier %s"
"Populate with supply needs","Ajouter les produits présents dans le besoins d'approvisionnement"
"Not scanned products","Produits non scannés"
"Edit stock take - %s","Inventaire - %s"
"Main informations","Informations principales"
"Attribute set","Jeu d'attribut"
"For one supplier","Pour un fournisseur"
"Method","Méthode"
"Unit value","Valeur unitaire"
"Total value","Valeur totale"
"Stock value","Valeur du stock"
"Last purchase orders","Derniers bon de commande fournisseurs"
"Physical Qty","Quantité physique"
"Websites","Sites"
"Visibility","Visibilité"




