"Prefix numbers by date. This goes after the prefix and before the number: [prefix][date_prefix][number]","Prefix numbers by date. This goes after the prefix and before the number: [prefix][date_prefix][number]"
"Preview Numbers","Preview Numbers"
"Rebuild already in progress. Cannot initiate new rebuild.","Rebuild already in progress. Cannot initiate new rebuild."
"Rebuild Numbers","Rebuild Numbers"
"Rebuild numbers only if you want your old olders to be updated to the current numbering scheme.","Rebuild numbers only if you want your old olders to be updated to the current numbering scheme."
"Reset On Date Change","Reset On Date Change"
"Reset the numbering when the date prefix changes (e.g., the year changing from 2011 to 2012)","Reset the numbering when the date prefix changes (e.g., the year changing from 2011 to 2012)"
"Select the source that will be used for date prefixes. System time will use the time configured on your system / database. Locale will attempt to adjust it for your configured locale.","Select the source that will be used for date prefixes. System time will use the time configured on your system / database. Locale will attempt to adjust it for your configured locale."
Settings,Settings
"Shipment Numbers","Shipment Numbers"
"Starting Number","Starting Number"
System,System
"The next ID will be the last ID + the increment amount. Format: [num] or [min-num]-[max-num]","The next ID will be the last ID + the increment amount. Format: [num] or [min-num]-[max-num]"
"The number the first ID will have. Format: [num] or [min-num]-[max-num]","The number the first ID will have. Format: [num] or [min-num]-[max-num]"
"The prefix will go in front of your number. For example, if the next number is 100 and you have a prefix ABC, the real number will be ABC100.","The prefix will go in front of your number. For example, if the next number is 100 and you have a prefix ABC, the real number will be ABC100."
"There was an error rebuilding one of the entity type numbers","There was an error rebuilding one of the entity type numbers"
"This will irreversibly update numbers to new number scheme. Backup the database prior to using!","This will irreversibly update numbers to new number scheme. Backup the database prior to using!"
"Unsupported entity type encountered","Unsupported entity type encountered"
"View Entity Numbers","View Entity Numbers"
"YY (Ex: 12)","YY (Ex: 12)"
"YYMM (Ex: 1201)","YYMM (Ex: 1201)"
"YYMMDD (Ex: 120115)","YYMMDD (Ex: 120115)"
"YYYY (Ex: 2012)","YYYY (Ex: 2012)"
"YYYYMM (Ex: 201201)","YYYYMM (Ex: 201201)"
"YYYYMMDD (Ex: 20120115)","YYYYMMDD (Ex: 20120115)"
